bom,bom版本,機台,machine_ver,製程,順序,process_ver,version,CREATE_DATE,factoryNo,HIBERVERSION,LAST_UPDATE_TIMESTAMP,lastVersion,mark,compareOperationSpec,effectForAdditinalProcess,estimatedEnterPeople,loadingTime,matchedOperationSpec,note,occupiedProductionTimeOnLoading,occupiedProductionTimeOnUnloading,occupiedProductionTimeOnWorking,parallelProcess,peopleInSOP,periodForAmountOfLot,postprocessTime,preprocessTime,quantityOfALot,ratioOfLearning,排程運算比率(ratioOfSchedulingCaculation),sameRegionAsPreProcess,studyTime,timeOfWarnUp,unitOfTime,unloadingTime,wayOfWorkingWithPreProcess,工作時間(workingTime),changingLineGroup_Id,productionGroup_Id,指定機台,限制機台,前置時間
CCISK2PKG,X6,WB-074,0,C0IT,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.091603053,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-076,0,C0IT,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.091603053,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-077,0,C0IT,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.091603053,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-080,0,C0IT,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.091603053,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-108,0,C0IT,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.091603053,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C070,3,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.015648286,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-050,0,C0BC,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.015648286,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,MM-110,0,C091,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.015648286,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C071,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.123626374,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-036,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-046,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-054,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.047732697,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-064,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.004578755,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-066,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.004578755,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-068,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.004578755,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-072,0,C0B0,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.123626374,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,OV-177,0,C020,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C072,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-065,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-066,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-073,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-074,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-076,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-077,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-080,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,WB-108,0,C0C0,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.044876589,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C073,11,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.023827252,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C0F0,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.05624037,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-064,0,C0GX,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.112191473,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-066,0,C0GX,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.037397158,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,DB-068,0,C0GX,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.037397158,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,UV-003,0,C02G,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.112191473,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,UV-004,0,C02G,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.112191473,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,UV-009,0,C02G,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.112191473,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,OV-177,0,C022,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.112890312,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C074,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.009594096,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,MM-110,0,C09C,17,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.04491018,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-015,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-016,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-019,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-020,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-026,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-028,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.000292329,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-029,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.000292329,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,SW-031,0,C08G,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.000292329,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C075,19,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C004,20,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CCISK2PKG,X6,NONE,0,C0FA,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,1337,1,100,0,0,0,0,0,0,0.006412499,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,MK-028,0,C010,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.872857143,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,PT-101,0,C030,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,AM-026,0,C040,3,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,3.252727273,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,RF-015,0,C050,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.25,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,RF-022,0,C050,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.25,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,CR-033,0,C060,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.78,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,Dummy_ED,0,C070,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.858333333,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,PT-101,0,C031,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.171666667,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,AM-026,0,C041,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.48,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,RF-015,0,C051,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.2,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,RF-022,0,C051,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.2,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,Dummy_ED,0,C054,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,2.125628141,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,CR-033,0,C061,11,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.735,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,Dummy_ED,0,C071,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.596314908,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,Dummy_ED,0,C0F0,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.343636364,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,DB-072,0,C0B0,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.719430486,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,UV-009,0,C02G,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.5,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-080,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-081,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-135,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-136,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-161,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-162,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-164,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-165,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-170,0,C020,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.200167504,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,DC-017,0,C068,17,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.329145729,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,WB-115,0,C0C0,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.623953099,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,Dummy_ED,0,C0F1,19,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.45,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,DB-072,0,C0B1,20,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.906937394,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,UV-009,0,C02H,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.5,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-080,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-081,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-135,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-136,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-161,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-162,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-164,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-165,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-170,0,C021,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,4.144670051,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,DB-072,0,C0B2,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,2.609375,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,UV-009,0,C0JK,24,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.5,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,UV-011,0,C0JK,24,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.5,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-082,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-090,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-091,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-092,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-093,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-095,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-114,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-115,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-116,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-132,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-144,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-166,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-167,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,OV-168,0,C022,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,1.174479167,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,DC-017,0,C069,26,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,0.416666667,NULL,NULL,NULL,NULL,NULL
CELP60419719,X4,WB-115,0,C0C1,27,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,100,1,100,0,0,0,0,0,0,2.058974359,NULL,NULL,NULL,NULL,NULL
